model,model_path,repetition,audio,audio_seconds,inference_seconds,rtf,word_errors,reference_words,wer,char_errors,reference_characters,cer,reference_en,hypothesis_en
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",2,"audio10(dolor cabeza).wav",26.112000000,0.663757250,0.025419625,4,44,0.090909091,7,258,0.027131783,"The patient has experienced a strong headache for approximately three hours. The pain is mainly located behind her eyes and becomes worse when she looks at bright lights. She also feels slightly nauseous but has no problems speaking or moving her arms and legs.","The patient has experienced a strong heat dodge for approximately three hours. The pain is mainly located behind her eyes and become worse when she looks at bright light. She also feels slightly nauseous but has no problems speaking or moving her arms and legs."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",3,"audio01(dolor toracico).wav",19.690666667,0.596912208,0.030314474,4,41,0.097560976,13,228,0.057017544,"The patient reports severe chest pain that started about thirty minutes ago. The pain becomes stronger when he takes a deep breath, and he also feels short of breath. He has no known allergies and has not taken any medication today.","The patient reports several chest pain that started about 30 minutes ago. The pain becomes stronger, win, he takes a deep breath and he also feels short of breath. He has no no allergies and has not taken any medication today."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",3,"audio02(alergia).wav",16.768000000,0.586161417,0.034957146,6,37,0.162162162,19,230,0.082608696,"The patient is allergic to penicillin and should not receive any medication containing it. She developed a severe skin rash after taking penicillin several years ago. She currently has a fever, a sore throat, and difficulty swallowing.","The patient is allergic to penicillin and should not receive any medication containing this. She developed a severed skin rash after taking penicillin several years ago. She chronic has a fever, a sore throat and difficult as well."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",3,"audio03(accidente).wav",16.597333333,0.526442625,0.031718506,3,38,0.078947368,7,205,0.034146341,"The patient fell from a bicycle approximately one hour ago and injured his left arm. He can move his fingers, but he feels severe pain near the wrist. There is visible swelling, but there is no active bleeding.","The patient feels from a bicycle approximately one hour ago and enjoyed his left arm. He can move his fingers but he feels several pain near the wrist. There is visible swelling but there is no active bleeding."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",3,"audio04(dolor abdominal).wav",20.778666667,0.574012917,0.027625108,2,37,0.054054054,3,212,0.014150943,"The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports nausea and loss of appetite, but she has not vomited.","The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports naus and lost of appetite but she has not vomited."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",3,"audio05(diabetes).wav",21.866666667,0.650387292,0.029743321,11,43,0.255813953,23,245,0.093877551,"The patient has type two diabetes and normally takes medication every morning. Today he forgot to take his medicine and began feeling dizzy and weak during the afternoon. He is conscious and able to speak, but he says his condition is getting worse.","The patient has type 2 diabetes and normally takes medication every morning. Today he is far good to take his medicine and beg and feel in this and wake during the afternoon. He is conscious and able to speak but he said his condition is getting worse."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",3,"audio06(fiebre).wav",21.248000000,0.570957875,0.026871135,5,38,0.131578947,15,220,0.068181818,"The patient has had a high fever since last night and has been feeling extremely tired. She also reports muscle pain, chills, and a persistent headache. She has been drinking water regularly and has not taken any antibiotics.","The patient has had a high fever signs last night and has been feeling extremely tired. She has a reports musical pain, chills and a persistent hitch. She has been drinking water regularly and has not taken any antibiotics."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",3,"audio07(respiracion).wav",22.656000000,0.594984792,0.026261688,3,40,0.075000000,8,235,0.034042553,"The patient has difficulty breathing when walking short distances and sometimes feels pressure in his chest. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his inhaler today.","The patient has difficulty breathing when walking short distance and sometimes feels pressure in his shift. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his another today."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",3,"audio08(herida).wav",22.613333333,0.617427042,0.027303672,3,43,0.069767442,11,256,0.042968750,"The patient cut her right hand while preparing food approximately forty minutes ago. The wound is still bleeding slightly, but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine.","The patient could her right hand while preparing food approximately 40 minutes ago. The woman is still bleeding slightly but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",3,"audio09(mareo).wav",23.957333333,0.637935625,0.026627990,11,41,0.268292683,28,235,0.119148936,"The patient suddenly became dizzy while standing at work this morning. He did not lose consciousness, but he felt weak and had to sit down immediately. He has eaten very little today and says that similar symptoms happened once last month.","The patient suddenly become disequiled standing at work this morning. He did not lose consciousness, but he feel weak and had to sit down in the middle. He has eaten very little today and said that similar symptoms have need on last month."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",3,"audio10(dolor cabeza).wav",26.112000000,0.644568042,0.024684744,4,44,0.090909091,7,258,0.027131783,"The patient has experienced a strong headache for approximately three hours. The pain is mainly located behind her eyes and becomes worse when she looks at bright lights. She also feels slightly nauseous but has no problems speaking or moving her arms and legs.","The patient has experienced a strong heat dodge for approximately three hours. The pain is mainly located behind her eyes and become worse when she looks at bright light. She also feels slightly nauseous but has no problems speaking or moving her arms and legs."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",4,"audio01(dolor toracico).wav",19.690666667,0.614430125,0.031204130,4,41,0.097560976,13,228,0.057017544,"The patient reports severe chest pain that started about thirty minutes ago. The pain becomes stronger when he takes a deep breath, and he also feels short of breath. He has no known allergies and has not taken any medication today.","The patient reports several chest pain that started about 30 minutes ago. The pain becomes stronger, win, he takes a deep breath and he also feels short of breath. He has no no allergies and has not taken any medication today."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",4,"audio02(alergia).wav",16.768000000,0.579194291,0.034541644,6,37,0.162162162,19,230,0.082608696,"The patient is allergic to penicillin and should not receive any medication containing it. She developed a severe skin rash after taking penicillin several years ago. She currently has a fever, a sore throat, and difficulty swallowing.","The patient is allergic to penicillin and should not receive any medication containing this. She developed a severed skin rash after taking penicillin several years ago. She chronic has a fever, a sore throat and difficult as well."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",4,"audio03(accidente).wav",16.597333333,0.542220334,0.032669124,3,38,0.078947368,7,205,0.034146341,"The patient fell from a bicycle approximately one hour ago and injured his left arm. He can move his fingers, but he feels severe pain near the wrist. There is visible swelling, but there is no active bleeding.","The patient feels from a bicycle approximately one hour ago and enjoyed his left arm. He can move his fingers but he feels several pain near the wrist. There is visible swelling but there is no active bleeding."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",4,"audio04(dolor abdominal).wav",20.778666667,0.551576958,0.026545349,2,37,0.054054054,3,212,0.014150943,"The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports nausea and loss of appetite, but she has not vomited.","The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports naus and lost of appetite but she has not vomited."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",4,"audio05(diabetes).wav",21.866666667,0.650745416,0.029759699,11,43,0.255813953,23,245,0.093877551,"The patient has type two diabetes and normally takes medication every morning. Today he forgot to take his medicine and began feeling dizzy and weak during the afternoon. He is conscious and able to speak, but he says his condition is getting worse.","The patient has type 2 diabetes and normally takes medication every morning. Today he is far good to take his medicine and beg and feel in this and wake during the afternoon. He is conscious and able to speak but he said his condition is getting worse."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",4,"audio06(fiebre).wav",21.248000000,0.582329500,0.027406321,5,38,0.131578947,15,220,0.068181818,"The patient has had a high fever since last night and has been feeling extremely tired. She also reports muscle pain, chills, and a persistent headache. She has been drinking water regularly and has not taken any antibiotics.","The patient has had a high fever signs last night and has been feeling extremely tired. She has a reports musical pain, chills and a persistent hitch. She has been drinking water regularly and has not taken any antibiotics."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",4,"audio07(respiracion).wav",22.656000000,0.598448500,0.026414570,3,40,0.075000000,8,235,0.034042553,"The patient has difficulty breathing when walking short distances and sometimes feels pressure in his chest. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his inhaler today.","The patient has difficulty breathing when walking short distance and sometimes feels pressure in his shift. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his another today."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",4,"audio08(herida).wav",22.613333333,0.631731292,0.027936230,3,43,0.069767442,11,256,0.042968750,"The patient cut her right hand while preparing food approximately forty minutes ago. The wound is still bleeding slightly, but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine.","The patient could her right hand while preparing food approximately 40 minutes ago. The woman is still bleeding slightly but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",4,"audio09(mareo).wav",23.957333333,0.619027958,0.025838767,11,41,0.268292683,28,235,0.119148936,"The patient suddenly became dizzy while standing at work this morning. He did not lose consciousness, but he felt weak and had to sit down immediately. He has eaten very little today and says that similar symptoms happened once last month.","The patient suddenly become disequiled standing at work this morning. He did not lose consciousness, but he feel weak and had to sit down in the middle. He has eaten very little today and said that similar symptoms have need on last month."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",4,"audio10(dolor cabeza).wav",26.112000000,0.685101167,0.026237024,4,44,0.090909091,7,258,0.027131783,"The patient has experienced a strong headache for approximately three hours. The pain is mainly located behind her eyes and becomes worse when she looks at bright lights. She also feels slightly nauseous but has no problems speaking or moving her arms and legs.","The patient has experienced a strong heat dodge for approximately three hours. The pain is mainly located behind her eyes and become worse when she looks at bright light. She also feels slightly nauseous but has no problems speaking or moving her arms and legs."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",5,"audio01(dolor toracico).wav",19.690666667,0.597183792,0.030328267,4,41,0.097560976,13,228,0.057017544,"The patient reports severe chest pain that started about thirty minutes ago. The pain becomes stronger when he takes a deep breath, and he also feels short of breath. He has no known allergies and has not taken any medication today.","The patient reports several chest pain that started about 30 minutes ago. The pain becomes stronger, win, he takes a deep breath and he also feels short of breath. He has no no allergies and has not taken any medication today."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",5,"audio02(alergia).wav",16.768000000,0.590050833,0.035189100,6,37,0.162162162,19,230,0.082608696,"The patient is allergic to penicillin and should not receive any medication containing it. She developed a severe skin rash after taking penicillin several years ago. She currently has a fever, a sore throat, and difficulty swallowing.","The patient is allergic to penicillin and should not receive any medication containing this. She developed a severed skin rash after taking penicillin several years ago. She chronic has a fever, a sore throat and difficult as well."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",5,"audio03(accidente).wav",16.597333333,0.549525625,0.033109272,3,38,0.078947368,7,205,0.034146341,"The patient fell from a bicycle approximately one hour ago and injured his left arm. He can move his fingers, but he feels severe pain near the wrist. There is visible swelling, but there is no active bleeding.","The patient feels from a bicycle approximately one hour ago and enjoyed his left arm. He can move his fingers but he feels several pain near the wrist. There is visible swelling but there is no active bleeding."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",5,"audio04(dolor abdominal).wav",20.778666667,0.552489750,0.026589278,2,37,0.054054054,3,212,0.014150943,"The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports nausea and loss of appetite, but she has not vomited.","The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports naus and lost of appetite but she has not vomited."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",5,"audio05(diabetes).wav",21.866666667,0.672165875,0.030739293,11,43,0.255813953,23,245,0.093877551,"The patient has type two diabetes and normally takes medication every morning. Today he forgot to take his medicine and began feeling dizzy and weak during the afternoon. He is conscious and able to speak, but he says his condition is getting worse.","The patient has type 2 diabetes and normally takes medication every morning. Today he is far good to take his medicine and beg and feel in this and wake during the afternoon. He is conscious and able to speak but he said his condition is getting worse."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",5,"audio06(fiebre).wav",21.248000000,0.580539167,0.027322062,5,38,0.131578947,15,220,0.068181818,"The patient has had a high fever since last night and has been feeling extremely tired. She also reports muscle pain, chills, and a persistent headache. She has been drinking water regularly and has not taken any antibiotics.","The patient has had a high fever signs last night and has been feeling extremely tired. She has a reports musical pain, chills and a persistent hitch. She has been drinking water regularly and has not taken any antibiotics."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",5,"audio07(respiracion).wav",22.656000000,0.572656625,0.025276158,3,40,0.075000000,8,235,0.034042553,"The patient has difficulty breathing when walking short distances and sometimes feels pressure in his chest. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his inhaler today.","The patient has difficulty breathing when walking short distance and sometimes feels pressure in his shift. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his another today."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",5,"audio08(herida).wav",22.613333333,0.607314042,0.026856458,3,43,0.069767442,11,256,0.042968750,"The patient cut her right hand while preparing food approximately forty minutes ago. The wound is still bleeding slightly, but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine.","The patient could her right hand while preparing food approximately 40 minutes ago. The woman is still bleeding slightly but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",5,"audio09(mareo).wav",23.957333333,0.621532125,0.025943293,11,41,0.268292683,28,235,0.119148936,"The patient suddenly became dizzy while standing at work this morning. He did not lose consciousness, but he felt weak and had to sit down immediately. He has eaten very little today and says that similar symptoms happened once last month.","The patient suddenly become disequiled standing at work this morning. He did not lose consciousness, but he feel weak and had to sit down in the middle. He has eaten very little today and said that similar symptoms have need on last month."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",5,"audio10(dolor cabeza).wav",26.112000000,0.645634584,0.024725589,4,44,0.090909091,7,258,0.027131783,"The patient has experienced a strong headache for approximately three hours. The pain is mainly located behind her eyes and becomes worse when she looks at bright lights. She also feels slightly nauseous but has no problems speaking or moving her arms and legs.","The patient has experienced a strong heat dodge for approximately three hours. The pain is mainly located behind her eyes and become worse when she looks at bright light. She also feels slightly nauseous but has no problems speaking or moving her arms and legs."
